chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,electricity_kwh,year_one_energy_cost_us_dollars,size_kw,natural_gas_kwh,not_met_during_occupied_cooling,size_kwh,year_one_bill_us_dollars,year_one_demand_cost_us_dollars
20.13000214,0.703875676,45.91867992,29198.48002,429.5928616,237.5115472,20008661.11,1788121.5,1447.439092,26211036.11,1328,10911.85217,2699442.9,904121.4
23.33985031,0.250663633,48.10856592,38570.63863,1138.721632,729.7153917,20405102.78,1949733.92,588.1712399,26191205.56,1356,2460.518263,3181385.13,1224451.21
28.92540755,0.141486426,40.48172229,5703.482778,426.2940824,289.1581687,19774400,1796489.2,1382.187516,26256822.22,1462,10130.77413,2741490.12,937800.92
21.44922485,0.427191894,40.25176298,37465.86598,515.9204361,215.2427797,19639130.56,1795478.74,1693.599088,26239422.22,1323,12370.83021,2622674.67,819995.93
22.00468152,0.444725652,41.7917551,29658.99533,771.0429754,247.7104555,19610147.22,1808191,1378.752044,26237602.78,1326,10230.59297,2679692.94,864301.94
21.58767169,0.988553544,49.6781684,10701.7952,641.5361062,705.9833987,20420697.22,1897324.04,828.3699372,26187575,1374,3248.44436,3059924.29,1155400.26
23.95196728,0.176846967,45.22211553,39103.53025,1020.290052,430.5743738,19619011.11,1826587.72,1001.659381,26205394.44,1364,6261.901293,2788120.83,954333.11
24.50871408,0.790976872,41.31751823,29667.6224,1665.001812,813.9066945,19534355.56,1870769.58,493.1173483,26239355.56,1322,1817.040527,3008289.1,1130319.51
29.26054949,0.850003365,49.67266281,23787.0395,418.7988022,639.9852734,20197955.56,1763402.29,1103.457479,26196808.33,1374,5742.005085,2804611.82,1034009.53
25.98971758,0.635271963,40.45467524,34915.5354,1502.654956,794.4993213,19508669.44,1866512.44,541.2983841,26248422.22,1324,2099.756077,2992355.14,1118642.69
21.0152687,0.992861827,40.26268732,37476.60259,1660.217859,233.1342531,19639641.67,1844199.83,1103.542511,26249550,1324,8614.004097,2777543.96,926144.12
21.17959213,0.70967561,40.53263844,19518.91481,482.0131729,221.3753685,19629027.78,1787676.98,1697.194768,26254450,1335,12204.88928,2614164.86,819287.88
28.18946726,0.965217954,49.90862889,32210.02391,1657.035909,795.6772886,20216769.44,1986720.48,397.3741891,26190113.89,1394,1151.060248,3293972.44,1300051.95
29.91716112,0.633715167,40.40936541,36697.07102,451.6958139,342.5615523,20092175,1755460.11,1163.454547,26250461.11,1312,7976.801279,2690050.93,927390.82
28.88843953,0.939985929,49.70696305,39413.06622,697.0152857,362.1930555,20216905.56,1710812.3,1423.956229,26195919.44,1359,9722.422111,2636538.94,918526.64
27.30299967,0.994526619,49.90862889,29822.76721,1631.523786,837.2155751,20248494.44,1989417.99,376.830428,26187402.78,1387,1046.612111,3301858.89,1305240.9
20.14712429,0.569476045,49.82954133,10070.96937,428.8770399,221.3157258,20440750,1796687.17,1714.299361,26190186.11,1354,13563.58164,2695263.64,891376.47
29.61688094,0.245304394,49.39575506,27583.2674,541.4609545,285.4464014,20199150,1742924.08,1528.802981,26201066.67,1365,11210.84896,2657613.3,907489.21
29.17107831,0.593787451,46.04052474,39554.24239,450.4861519,506.2079382,19966616.67,1790529.24,999.084708,26215769.44,1335,6526.169047,2775210.87,977481.63
29.04933112,0.900810626,49.61409396,39503.94834,966.6563349,613.9098811,20219386.11,1884934.85,679.9624129,26192794.44,1372,3293.388817,3060345.34,1168210.49
20.10507323,0.713130289,45.05867853,37941.42026,428.2407636,824.1469734,19901938.89,1916099.01,695.7839067,26212527.78,1330,2923.832944,3044847.88,1121548.87
29.34867731,0.756358556,49.80429965,19601.47505,773.3789109,771.9386899,20196150,1926927.93,652.0958041,26199838.89,1373,2515.052808,3140998.5,1206870.57
21.47814893,0.652386073,40.67808973,8446.764793,460.3371811,253.9233037,19717733.33,1824023.74,1581.168509,26228352.78,1328,12135.94604,2721650.4,890426.66
20.03146906,0.570229316,47.74566068,33502.56773,1660.267929,810.327081,20469222.22,2011072.78,334.4248598,26189586.11,1341,1014.78705,3343192.47,1324919.68
21.81867568,0.336043061,40.63838735,25683.01438,528.6946266,210.8292366,19628866.67,1796631.97,1632.374548,26243200,1331,11937.71695,2630371.85,826539.88
25.10529088,0.207116042,42.03560432,5809.35488,601.0500891,588.4824624,19751038.89,1809156.95,1056.343399,26230822.22,1406,6537.150841,2859106.95,1042750
20.66989576,0.522915949,49.57314949,9720.615775,517.5273922,390.7103705,20443208.33,1736326.01,1408.053585,26192569.44,1374,9259.891397,2673543.47,930017.45
27.29530888,0.717899854,41.61932317,27020.54179,1631.423039,784.2481388,19461597.22,1863803.69,493.7976555,26240286.11,1334,1819.945511,3014111.96,1143108.27
21.95751485,0.127805118,40.39513782,6039.332206,509.6289139,209.0144441,19813977.78,1815528.6,1681.942121,26240383.33,1462,13007.03204,2727272.55,904543.95
28.92044176,0.949897484,49.84246465,37578.79367,1667.565437,222.6940018,20214766.67,1784024.89,1201.296036,26195147.22,1379,10378.53552,2753240.63,962015.73
21.17959213,0.644586627,40.35668941,29114.55344,484.2662893,220.2917711,19629822.22,1794917.5,1695.215972,26269277.78,1307,12353.72308,2622469.3,820351.8
20.77826265,0.659812445,47.0933033,39486.97253,1287.086296,783.0280472,20459211.11,1995315.16,480.3053745,26199730.56,1335,1766.648166,3257790.18,1255275.03
25.46102797,0.272580879,42.44205003,23890.15525,958.7159557,666.1596991,19492647.22,1856168.03,764.9606796,26240713.89,1316,3640.822627,2910342.14,1046974.11
24.10232896,0.993893821,49.90862889,32031.01462,572.7332487,654.8857022,20365275,1863410.76,927.8867591,26201269.44,1372,4109.626938,2987281.2,1116670.43
21.38770084,0.500694075,48.81840256,27204.68346,1483.059743,818.9033173,20434197.22,2006584.92,401.3015855,26184538.89,1376,1178.431394,3318059.55,1304274.63
21.36296332,0.687626017,40.49899445,25922.43642,483.7721332,247.7227796,19626700,1782636.76,1644.898092,26246619.44,1311,11702.64901,2614295.31,824458.56
25.81233708,0.994008103,49.77422399,27743.07615,1670.032763,837.1903439,20308338.89,1996328.29,345.712658,26195322.22,1361,996.2465793,3315234.29,1311706
29.94342611,0.613994461,40.24353382,36852.44551,1664.928385,788.3043706,20092666.67,1942343.15,398.1207533,26247500,1312,1589.277083,3163253.96,1213710.8
20.59404819,0.426154012,40.42077601,11324.55799,495.9968461,247.1258524,19680319.44,1831813.44,1656.858224,26251213.89,1300,11774.25693,2716483.26,877469.82
20.78920685,0.564227827,40.47714498,30323.26763,573.2713082,211.492168,19642525,1798387.31,1666.660932,26253816.67,1291,12206.26863,2629979.78,824392.47
27.37911759,0.913920036,41.27278244,36383.1068,671.2880034,210.1888989,19464800,1787192.75,1602.445479,26244905.56,1326,11788.42817,2628461.46,834068.71
26.65347208,0.703940071,49.31337639,10455.35989,1344.6917,533.6208792,20282811.11,1912923.95,659.2828823,26207997.22,1367,3334.564641,3099913.08,1179789.14
29.03263968,0.825444366,45.24438483,28304.3321,1234.815052,484.9034535,19870555.56,1844329.45,769.1325186,26205213.89,1350,4753.249148,2887022.69,1035493.24
20.25045859,0.470486735,47.70601495,39454.41449,1350.288123,729.1179123,20472158.33,1981455.6,508.3895425,26197461.11,1334,1966.856747,3250810.64,1262155.04
20.08559242,0.811208083,40.47737549,9420.90444,492.2708429,205.0364096,19713888.89,1832635.47,1741.265454,26250741.67,1296,12857.30855,2719207.64,879372.17
27.02688968,0.712788531,48.57737088,5194.019491,758.4101335,648.7621168,20268869.44,1842505.53,904.7391842,26186111.11,1367,3922.891471,2972916.15,1123210.61
26.855502,0.994526619,49.90862889,31825.03746,1613.450674,837.2155751,20264750,1989821.4,375.7585811,26190361.11,1371,1039.901609,3302648.94,1305627.54
21.28691773,0.47492177,42.19638883,25579.85331,1661.493781,686.4890093,19625391.67,1875753.3,572.7398132,26246297.22,1324,2402.685965,2991544.79,1108591.49
28.81163561,0.384965024,45.87616412,39500.4483,1275.984032,795.0879291,19944661.11,1932472.35,468.9598013,26206658.33,1335,2048.665683,3107368.35,1167696
24.90326284,0.50255051,43.25179301,27383.96788,1082.48707,439.8303304,19557327.78,1798373.41,1015.017985,26232133.33,1341,5895.794962,2758029.05,952455.64
20.04007022,0.533610078,48.56284379,33502.56773,1666.439597,794.0454438,20459205.56,2003562.24,391.6663159,26186127.78,1360,1128.333949,3318773.92,1308011.68
20.20616449,0.608699991,47.21157048,25314.69963,429.2538166,212.9199756,20475516.67,1808838.65,1796.988779,26201100,1336,14217.82249,2702498.27,886459.62
22.47461401,0.649059065,41.18578197,5992.43343,431.7390645,213.5003483,19749197.22,1826652.57,1473.926126,26237002.78,1323,11675.77825,2741986.1,908133.53
27.40494914,0.131715635,44.60367652,12040.37707,698.773048,643.7406687,19540419.44,1831693.34,1054.070802,26208425,1381,5470.717314,2870905.34,1032012
28.82193756,0.886549152,49.86660041,39400.28729,636.5751942,481.9576222,20204875,1688032.46,1286.098312,26190280.56,1389,7463.789243,2652477.38,957244.91
27.09367128,0.994526619,49.79889231,25798.78422,1639.726983,837.2155751,20262625,1992138.11,351.9055756,26194472.22,1369,995.9238489,3307427.49,1308089.37
26.10047305,0.878399275,41.42896554,33832.6924,1477.076172,797.9361767,19495025,1865253.22,541.4040417,26242841.67,1323,2102.996362,2990158.01,1117704.78
28.71180527,0.886549152,49.83672963,39407.97209,697.0152857,437.1255561,20215505.56,1699141.9,1342.466058,26204372.22,1383,8341.510058,2648294.29,941952.39
22.36277476,0.654657999,43.2754671,20104.47924,1458.17395,828.4812306,19625433.33,1881475.54,498.473991,26240680.56,1328,1814.157325,3024638.55,1135963.01
20.59725758,0.528781006,46.23942841,39503.57076,1350.288123,815.3814538,20097366.67,1952146.43,490.9898186,26210591.67,1348,1808.944025,3173969.83,1214623.4
22.33830622,0.480248421,40.41812466,13646.61567,677.0932302,255.8150204,19625233.33,1831451.74,1539.988154,26248022.22,1311,10809.39549,2714940.28,876288.53
22.85466079,0.686842182,40.53816595,16938.1085,465.5519522,267.0798507,19587125,1775622.14,1590.586963,26241716.67,1318,11291.15403,2612438.02,829615.88
25.9276324,0.300972315,41.54527119,33337.11297,581.8431883,440.8142039,19495319.44,1749749.84,1259.825357,26229025,1316,7597.984168,2641272.94,884323.1
21.73436668,0.603676694,40.35152718,33514.86408,454.9700376,215.2427797,19621575,1795229.9,1697.148819,26255538.89,1299,12388.39053,2622760.93,820331.03
21.28174189,0.137993683,40.40319526,5931.442478,444.206941,821.5998825,19843038.89,1868293.14,834.0945776,26254311.11,1465,3696.462295,3030961.35,1155468.2
27.240095,0.667377866,42.12896406,38909.18012,1668.720005,797.9361767,19457833.33,1862999.66,498.6286657,26246891.67,1323,1817.180041,3010507.26,1140307.6
21.84089308,0.245161809,44.73513324,20712.60934,897.3905153,366.5560927,19717336.11,1845845.67,1130.671155,26217527.78,1346,8177.149072,2769201.3,916155.62
28.9077983,0.915234826,49.86325246,30119.74358,653.1797263,569.7818224,20202916.67,1763528.89,1126.899005,26198855.56,1388,5962.76373,2798270.59,1027541.7
22.15801781,0.250663633,43.4963497,39507.97128,1019.218643,827.5553437,19637763.89,1877315.07,625.6097227,26223741.67,1345,2611.412261,2977082.79,1092567.72
27.10483382,0.994526619,49.62183448,31519.58601,1654.820873,837.2155751,20256405.56,1991468.5,362.9831596,26200147.22,1340,997.4683798,3304623.24,1305954.74
22.32573843,0.62365459,40.28682038,23081.50726,440.970643,226.7149567,19605388.89,1790546.59,1699.074484,26258966.67,1325,12326.18772,2617402.31,819655.71
20.0224997,0.501253381,49.86242129,5248.540758,432.3535154,376.0728838,20448955.56,1746473.84,1415.263889,26205569.44,1388,9362.025477,2685775.43,932101.59
20.20176757,0.698935151,40.38660398,25045.77398,431.7630957,228.5343995,19639913.89,1790397.44,1699.886576,26245619.44,1321,12227.78042,2617535.81,819938.37
24.86398352,0.21093697,45.55623451,31295.39334,429.5928616,810.3603619,19663936.11,1878396.69,817.7767445,26210752.78,1348,3331.874463,2939496.97,1053900.28
20.22725964,0.684319987,40.24471212,19942.65969,441.618937,252.4630158,19637563.89,1813657.51,1473.816076,26249797.22,1307,10836.54685,2673212.44,852354.93
28.37553654,0.954110848,49.37862733,32210.02391,1648.739943,810.5009006,20227269.44,1988803.2,348.9718357,26195700,1351,999.7706162,3305366.66,1309363.46
20.44482213,0.115365393,40.53130271,5301.384751,540.4050343,279.0841213,19869322.22,1792355.88,1399.275506,26244366.67,1488,10991.36773,2731209.21,931653.33
26.95692219,0.712953285,49.81436333,10294.6975,517.5273922,691.5270047,20265966.67,1876838.46,841.6802492,26192055.56,1381,3317.510973,3034014.79,1149976.32
20.85679427,0.608038676,41.40681027,22160.08806,1178.655444,582.2901576,19621444.44,1866123.18,778.3444446,26235416.67,1318,4039.154873,2909612.72,1036289.54
21.10445318,0.497996268,41.98761716,8218.05391,579.684769,321.1874004,19714933.33,1813064.98,1188.976906,26235427.78,1338,9423.843572,2754826.05,934561.07
27.19585846,0.994526619,49.90862889,37938.11964,1668.892768,832.890686,20249588.89,1990737.76,360.8730427,26187711.11,1374,994.9731215,3308170.17,1310232.41
20.06195533,0.926681921,43.55800825,29855.99592,1477.70571,828.9476761,19692191.67,1890385.88,479.1446541,26223636.11,1333,1595.6546,3049548.72,1151962.83
24.34538262,0.993158752,48.34240376,34088.61906,986.017766,814.8462547,20372608.33,1966519.37,656.4032699,26190741.67,1358,2075.370442,3211176.62,1237457.25
23.56904093,0.407096933,49.87173407,39407.97209,527.3035729,219.8268874,20375763.89,1801423.83,1592.99819,26201569.44,1384,12944.50961,2712159.76,903535.93
25.64356408,0.72991315,42.87045869,11785.12892,1510.757486,451.8976685,19534705.56,1852218.79,841.6215072,26229194.44,1314,5632.043437,2895067.4,1035648.61
20.23462862,0.232663463,47.8820761,39445.21796,1445.958373,833.5849407,20456533.33,2009180.7,389.9662965,26190272.22,1361,1104.426442,3325734.67,1309353.97
20.08304846,0.18159685,40.56071307,14909.0026,484.2662893,225.9716018,19646263.89,1809079.35,1582.092372,26265047.22,1329,11474.49461,2661952.68,845673.33
29.19042345,0.981990324,49.87655431,39358.56271,697.0152857,435.8650138,20211705.56,1691889.32,1348.832658,26194438.89,1367,8365.202039,2637977.12,938887.79
22.00468152,0.429097317,41.7917551,30198.4544,869.4771302,254.391584,19610291.67,1813850.85,1241.384439,26236669.44,1327,9450.416318,2703910.92,882860.07
27.16518342,0.994526619,49.90862889,32182.82442,733.9338405,837.2155751,20258477.78,1943521.12,694.0367163,26195144.44,1365,2255.652758,3167817.75,1217096.62
21.73436668,0.520574648,40.32400547,39279.06296,507.3064197,214.9463812,19634480.56,1796609.42,1692.64176,26245736.11,1296,12387.72166,2624015.38,820205.95
21.22185833,0.745177816,40.35152718,30161.268,489.8938705,223.2303227,19634769.44,1792405.81,1695.924602,26247952.78,1307,12314.44164,2619478.54,819872.73
20.02873884,0.771220589,41.05199952,7574.049843,579.8916206,323.045713,19741655.56,1815419.81,1100.385938,26248522.22,1331,9011.005085,2768040.11,945420.3
25.78257119,0.99186467,48.08958911,37693.86101,1663.373011,814.8462547,20333977.78,1998440.2,337.2153037,26179227.78,1347,1050.83983,3301191.52,1295551.32
22.65985915,0.465102199,49.3988665,21215.23992,1665.883554,835.3150927,20405433.33,2005254.83,353.7343376,26202047.22,1373,999.5913011,3319499.35,1307044.51
21.05989944,0.612254252,41.14811432,14066.03453,579.684769,281.6909916,19641500,1832117.2,1414.571161,26248338.89,1320,9986.405657,2722607.68,883290.48
24.84777228,0.146829967,41.73898387,11301.16642,1157.471947,278.4467881,19565436.11,1832359.1,1351.881756,26238777.78,1341,10048.75721,2768269.69,928710.58
21.21402343,0.356646177,48.69832272,23145.70451,651.3499843,540.0091458,20437975,1761804.17,1176.223613,26187750,1378,6438.287011,2776424.86,1007420.69
20.15957382,0.508651472,49.90321952,37286.16722,506.7806628,837.2155751,20433805.56,1948250.05,734.2106082,26185738.89,1361,2517.89389,3156301.85,1200851.8
25.89383841,0.681378804,42.92978676,28515.75588,1490.524089,787.7330009,19510402.78,1867141.55,554.1143699,26232675,1334,2225.038462,2982047.14,1107705.59
28.61320265,0.994526619,48.23331362,31112.34167,1664.636664,822.2056817,20229655.56,1988806.94,337.3089325,26194769.44,1345,1050.953027,3288944.37,1292937.43
20.13752221,0.680108118,40.20387593,28325.61839,502.6176124,212.4616132,19645336.11,1813746.84,1531.49798,26254080.56,1319,11372.17337,2664558.63,843611.78
20.17851577,0.983434021,47.78201864,26072.49776,1667.748631,792.3133349,20460202.78,2009153.3,384.7526027,26181847.22,1360,1175.694434,3314144.75,1297791.45
29.42937827,0.485781384,40.6877234,27705.55146,529.9448133,289.9880811,19879091.67,1798148.47,1233.198545,26240963.89,1302,9278.344782,2714831.03,909482.56
20.06373832,0.933386569,48.64478407,35642.65592,432.0150104,774.1039497,20463769.44,1894423.87,919.2971529,26191583.33,1356,3331.815932,3052281.64,1150657.77
29.54033206,0.693195717,40.84235924,17052.20321,448.8017784,222.1364162,19895836.11,1779123.28,1491.521259,26239538.89,1350,11219.10318,2662964.97,876641.69
20.09572125,0.994526619,49.76133106,5446.826139,1638.634251,268.8868668,20453191.67,1808095.94,1119.528018,26196919.44,1377,9572.414833,2797930.65,982634.7
20.02246915,0.951966784,49.90752291,5178.921317,1632.499018,826.3052979,20443311.11,2008190.83,378.5680272,26189380.56,1387,1052.481206,3317692.24,1302301.4
20.47296727,0.197220974,48.33779848,26040.10935,1659.495064,810.8006844,20465144.44,2010367.06,375.9459222,26190186.11,1348,1051.041605,3329638.29,1312071.23
20.94031185,0.324054012,49.25846919,12474.71209,420.4588165,390.7103705,20442552.78,1744314.36,1437.040454,26206183.33,1362,9529.16596,2680002.43,928488.07
20.05541997,0.466973478,47.51748415,39470.20511,650.6239086,828.459646,20472761.11,1960733.09,707.9636865,26192830.56,1344,2374.435235,3174536.47,1206603.38
22.96508911,0.786968059,48.10224185,13466.15108,1055.967249,793.0652905,20417488.89,1980507.89,501.9629137,26191019.44,1363,1914.403268,3234974.38,1247266.48
20.40425758,0.987113369,47.53397849,25417.00267,1631.188764,792.3167789,20464061.11,2009066.22,375.0791712,26190347.22,1354,1043.027345,3315806.49,1299540.27
28.84146417,0.994526619,49.70502263,31576.36974,1643.132407,837.2155751,20216136.11,1987820.15,350.8926272,26191583.33,1373,996.849183,3302394.91,1307374.75
20.26064818,0.432708439,46.47494473,39425.43079,1268.836709,759.6571298,20201986.11,1967311.09,490.7651062,26202230.56,1348,1851.938961,3180111.65,1205600.56
28.32667592,0.776446651,42.93163558,32772.08796,461.3695471,606.2528843,19559927.78,1771666.11,1151.58384,26234955.56,1322,6388.448531,2720055.87,941189.76
26.68963809,0.44639202,49.11253907,35870.1182,1592.913009,342.0459631,20282416.67,1820382.77,1005.148687,26190647.22,1373,7664.383951,2860388.03,1032805.25
25.46102797,0.290788797,44.17582162,31870.03255,1102.410027,417.9143953,19595197.22,1828264.32,1010.435648,26222686.11,1360,6469.199226,2787849.21,952384.88
28.72835274,0.71288029,49.90862889,7522.877781,671.2490638,837.2155751,20200277.78,1927660.06,728.3733177,26190380.56,1377,2468.026755,3138958.61,1204098.55
20.28607554,0.603403421,49.70500299,8917.058964,558.3729838,226.1633526,20443844.44,1805003.55,1579.148878,26188163.89,1363,12717.66947,2718266.44,906062.88
21.08384264,0.183893942,41.98286335,29873.37669,494.0876606,204.8883077,19633455.56,1811756.79,1551.715348,26229305.56,1313,11512.52512,2659700.92,840744.13
20.95279655,0.661698659,49.88468727,13264.94366,517.5273922,259.1058193,20431494.44,1759863.77,1501.594047,26194016.67,1388,11558.91661,2669512.73,902448.96
20.47296727,0.344837205,48.81840256,21346.84132,1662.419397,820.2283089,20458166.67,2009892.66,368.2211708,26185775,1368,1004.814529,3332562.44,1315469.78
20.21876339,0.457416373,40.31809541,23612.71929,516.7473823,277.1669714,19636150,1784429.17,1538.74526,26251086.11,1323,10852.68501,2631072.89,839443.73
20.29265144,0.418521872,47.46832379,39399.04968,1251.02867,795.9865484,20470388.89,1985150.16,517.9105964,26196686.11,1351,1902.044037,3238622.53,1246272.37
20.46985775,0.59178578,40.35964708,25115.17689,512.0678937,211.492168,19641694.44,1802560.87,1692.100716,26253177.78,1318,12469.07948,2631326.75,821565.88
21.33366537,0.644586627,40.5380169,29691.64861,530.896659,834.7258375,19627155.56,1871221.86,782.3458035,26249961.11,1329,3202.796552,2947987.1,1069565.23
29.42304217,0.88624068,40.21717448,32476.25591,881.3927066,377.1554947,19868830.56,1855429.72,1001.871549,26251777.78,1330,7926.834053,2831340.62,968710.89
21.17959213,0.636326159,40.53263844,19518.91481,537.2783681,220.2917711,19623733.33,1785606.32,1684.702702,26240291.67,1336,12113.49832,2612037.48,819231.16
20.52063509,0.880903798,47.041454,35411.87447,1660.901241,792.2179855,20465330.56,2010596.41,334.447398,26195888.89,1350,1021.52052,3319338.85,1301542.43
27.10483382,0.994526619,49.68011576,32429.33392,1615.561186,837.2155751,20267725,1992363.96,352.1892364,26196200,1386,1017.209059,3306268.59,1306704.63
20.50376974,0.462556634,49.81640214,5143.014246,1101.866619,211.2298133,20440486.11,1773774.75,1333.991864,26202916.67,1379,10934.29149,2709765.73,928790.98
20.0244417,0.810241653,49.8437109,8524.214147,528.7694142,244.773643,20454288.89,1784452.02,1524.973252,26196483.33,1347,12065.62849,2697584.99,905932.97
28.42318814,0.594108778,41.85462798,35614.96311,1490.524089,795.278337,19574525,1874493.61,535.1762753,26231352.78,1325,2219.452812,3012756.28,1131062.67
27.26819791,0.603770092,43.5610111,22221.27019,1055.784205,294.9545797,19498402.78,1782927.25,1125.898279,26217561.11,1332,8560.397917,2692972.01,902844.76
21.17959213,0.615842337,40.15826194,34533.34791,526.228749,210.8038354,19643758.33,1797103.02,1679.787816,26243483.33,1311,12285.06357,2626196.17,821893.14
25.88529359,0.948528721,49.90862889,28844.58257,1581.939821,788.1094208,20306413.89,1994168.46,423.5901852,26194383.33,1374,1289.682659,3292317.91,1290949.45
20.78176381,0.770902669,49.55176493,10059.46415,587.9465074,549.7571306,20442752.78,1738689.92,1213.073084,26205513.89,1374,6748.612683,2733669.07,987779.15
20.25126466,0.686241488,49.52681831,9161.335377,576.8027465,214.6401512,20445997.22,1800677.18,1578.004972,26205738.89,1353,12882.34062,2710342.68,902465.5
20.68853353,0.414131658,40.43851469,39464.64686,540.5156979,203.8213465,19653511.11,1807579.38,1703.128854,26252472.22,1318,12621.54959,2636831.23,822051.85
20.71163018,0.77850538,49.35990583,19661.66436,1665.453732,209.9775925,20451086.11,1805038.83,1151.651204,26207522.22,1376,10087.71395,2782724.48,970485.65
29.94548341,0.148426242,40.71142292,30279.67412,695.8510633,821.9300815,20159636.11,1913010.89,660.8763384,26245750,1511,2948.334294,3101181.16,1180970.27
20.64314952,0.994526619,49.28549487,8331.458917,450.0790103,597.1712446,20448191.67,1760696.11,1173.180297,26195438.89,1377,6407.447641,2774241.51,1006345.4
